County,UAT,cl_None
BRĂILA,VĂDENI,1443.0
BRĂILA,VICTORIA,1790.0
BRĂILA,VIŞANI,960.0
BRĂILA,VIZIRU,2591.0
BRĂILA,ZĂVOAIA,1428.0
BRAŞOV,APAŢA,1396.0
BRAŞOV,AUGUSTIN,884.0
BRAŞOV,BECLEAN,1086.0
BRAŞOV,BOD,2093.0
BRAŞOV,BRAN,2410.0
BRAŞOV,BUDILA,1924.0
BRAŞOV,BUNEŞTI,1134.0
BRAŞOV,CAŢA,1261.0
BRAŞOV,CINCU,861.0
BRAŞOV,COMANA,1247.0
BRAŞOV,CRISTIAN,2847.0
BRAŞOV,CRIZBAV,1133.0
BRAŞOV,DRĂGUŞ,667.0
BRAŞOV,DUMBRĂVIŢA,2132.0
BRAŞOV,FELDIOARA,2870.0
BRAŞOV,FUNDATA,609.0
BRAŞOV,HĂLCHIU,1823.0
BRAŞOV,HĂRMAN,2560.0
BRAŞOV,HÂRSENI,1137.0
BRAŞOV,HOGHIZ,2011.0
BRAŞOV,HOLBAV,664.0
BRAŞOV,HOMOROD,1061.0
BRAŞOV,JIBERT,979.0
BRAŞOV,LISA,960.0
BRAŞOV,MĂIERUŞ,1399.0
BRAŞOV,MÂNDRA,1400.0
BRAŞOV,MOIECIU,2454.0
BRAŞOV,MUNICIPIUL BRAŞOV,81132.0
BRAŞOV,MUNICIPIUL CODLEA,7364.0
BRAŞOV,MUNICIPIUL FĂGĂRAŞ,9480.0
BRAŞOV,MUNICIPIUL SĂCELE,10219.0
BRAŞOV,ORAŞ GHIMBAV,2672.0
BRAŞOV,ORAŞ PREDEAL,2210.0
BRAŞOV,ORAŞ RÂŞNOV,5620.0
BRAŞOV,ORAŞ RUPEA,2262.0
BRAŞOV,ORAŞ VICTORIA,2926.0
BRAŞOV,ORAŞ ZĂRNEŞTI,8937.0
BRAŞOV,ORMENIŞ,1117.0
BRAŞOV,PĂRĂU,1051.0
BRAŞOV,POIANA MĂRULUI,1553.0
BRAŞOV,PREJMER,3638.0
BRAŞOV,RACOŞ,1348.0
BRAŞOV,RECEA,1383.0
BRAŞOV,SÂMBĂTA DE SUS,900.0
BRAŞOV,SÂNPETRU,3373.0
BRAŞOV,ŞERCAIA,1042.0
BRAŞOV,ŞINCA,1565.0
BRAŞOV,ŞINCA NOUĂ,922.0
BRAŞOV,ŞOARŞ,959.0
BRAŞOV,TĂRLUNGENI,3886.0
BRAŞOV,TELIU,1789.0
BRAŞOV,TICUŞU,527.0
BRAŞOV,UCEA,1092.0
BRAŞOV,UNGRA,985.0
BRAŞOV,VAMA BUZĂULUI,1524.0
BRAŞOV,VIŞTEA,1057.0
BRAŞOV,VOILA,1512.0
BRAŞOV,VULCAN,2330.0
BUZĂU,AMARU,1067.0
BUZĂU,BĂLĂCEANU,933.0
BUZĂU,BALTA ALBĂ,1552.0
BUZĂU,BECENI,2358.0
BUZĂU,BERCA,3574.0
BUZĂU,BISOCA,761.0
BUZĂU,BLĂJANI,621.0
BUZĂU,BOLDU,1127.0
BUZĂU,BOZIORU,553.0
BUZĂU,BRĂDEANU,1105.0
BUZĂU,BRĂEŞTI,1010.0
BUZĂU,BREAZA,1127.0
BUZĂU,BUDA,1412.0
BUZĂU,CALVINI,2191.0
BUZĂU,CĂNEŞTI,371.0
BUZĂU,C.A. ROSETTI,1619.0
BUZĂU,CĂTINA,1379.0
BUZĂU,CERNĂTEŞTI,1553.0
BUZĂU,CHILIILE,273.0
BUZĂU,CHIOJDU,1678.0
BUZĂU,CILIBIA,1005.0
BUZĂU,CISLĂU,2209.0
BUZĂU,COCHIRLEANCA,2526.0
BUZĂU,COLŢI,639.0
BUZĂU,COSTEŞTI,2229.0
BUZĂU,COZIENI,881.0
BUZĂU,FLORICA,667.0
BUZĂU,GĂLBINAŞI,2251.0
BUZĂU,GHERĂSENI,1629.0
BUZĂU,GHERGHEASA,1165.0
BUZĂU,GLODEANU SĂRAT,2019.0
BUZĂU,GLODEANU-SILIŞTEA,1691.0
BUZĂU,GREBĂNU,2801.0
BUZĂU,GURA TEGHII,1761.0
BUZĂU,LARGU,795.0
BUZĂU,LOPĂTARI,1767.0
BUZĂU,LUCIU,1135.0
BUZĂU,MĂGURA,1187.0
BUZĂU,MÂNZĂLEŞTI,1121.0
BUZĂU,MĂRĂCINENI,3620.0
BUZĂU,MĂRGĂRITEŞTI,375.0
BUZĂU,MEREI,2926.0
BUZĂU,MIHĂILEŞTI,1077.0
BUZĂU,MOVILA BANULUI,1222.0
BUZĂU,MUNICIPIUL BUZĂU,37548.0
BUZĂU,MUNICIPIUL RÂMNICU SĂRAT,13249.0
BUZĂU,MURGEŞTI,526.0
BUZĂU,NĂENI,984.0
BUZĂU,ODĂILE,395.0
BUZĂU,ORAŞ NEHOIU,5861.0
BUZĂU,ORAŞ PĂTÂRLAGELE,3370.0
BUZĂU,ORAŞ POGOANELE,3574.0
BUZĂU,PADINA,1269.0
BUZĂU,PĂNĂTĂU,967.0
BUZĂU,PARDOŞI,294.0
BUZĂU,PÂRSCOV,2238.0
BUZĂU,PIETROASELE,1347.0
BUZĂU,PODGORIA,1322.0
BUZĂU,POŞTA CÂLNĂU,2698.0
BUZĂU,PUIEŞTI,1414.0
BUZĂU,RACOVIŢENI,677.0
BUZĂU,RÂMNICELU,2282.0
BUZĂU,ROBEASCA,437.0
BUZĂU,RUŞEŢU,1890.0
BUZĂU,SĂGEATA,2356.0
BUZĂU,SĂHĂTENI,1655.0
BUZĂU,SĂPOCA,1606.0
BUZĂU,SĂRULEŞTI,527.0
BUZĂU,SCORŢOASA,1240.0
BUZĂU,SCUTELNICI,1445.0
BUZĂU,SIRIU,1681.0
BUZĂU,SMEENI,2328.0
BUZĂU,STÂLPU,1519.0
BUZĂU,ŢINTEŞTI,2199.0
BUZĂU,TISĂU,2009.0
BUZĂU,TOPLICENI,2002.0
BUZĂU,ULMENI,1424.0
BUZĂU,UNGURIU,932.0
BUZĂU,VADU PAŞII,5089.0
BUZĂU,VÂLCELELE,1023.0
BUZĂU,VALEA RÂMNICULUI,2531.0
BUZĂU,VALEA SALCIEI,356.0
BUZĂU,VERNEŞTI,3165.0
BUZĂU,VINTILĂ VODĂ,1260.0
BUZĂU,VIPEREŞTI,1504.0
BUZĂU,ZĂRNEŞTI,2423.0
BUZĂU,ZIDURI,2150.0
CĂLĂRAŞI,ALEXANDRU ODOBESCU,1635.0
CĂLĂRAŞI,BELCIUGATELE,1147.0
CĂLĂRAŞI,BORCEA,3006.0
CĂLĂRAŞI,CĂSCIOARELE,1002.0
CĂLĂRAŞI,CHIRNOGI,2622.0
CĂLĂRAŞI,CHISELET,1316.0
CĂLĂRAŞI,CIOCĂNEŞTI,1992.0
CĂLĂRAŞI,CRIVĂŢ,1154.0
CĂLĂRAŞI,CURCANI,2663.0
CĂLĂRAŞI,CUZA VODĂ,1841.0
CĂLĂRAŞI,DICHISENI,869.0
CĂLĂRAŞI,DOR MĂRUNT,3397.0
CĂLĂRAŞI,DOROBANŢU,1462.0
CĂLĂRAŞI,DRAGALINA,3412.0
CĂLĂRAŞI,DRAGOŞ VODĂ,1324.0
CĂLĂRAŞI,FRĂSINET,920.0
CĂLĂRAŞI,FRUMUŞANI,2471.0
CĂLĂRAŞI,FUNDENI,2168.0
CĂLĂRAŞI,GĂLBINAŞI,1838.0
CĂLĂRAŞI,GRĂDIŞTEA,2429.0
CĂLĂRAŞI,GURBĂNEŞTI,855.0
CĂLĂRAŞI,ILEANA,1282.0
CĂLĂRAŞI,INDEPENDENŢA,1785.0
CĂLĂRAŞI,JEGĂLIA,1757.0
CĂLĂRAŞI,LEHLIU,1368.0
CĂLĂRAŞI,LUICA,1043.0
CĂLĂRAŞI,LUPŞANU,1624.0
CĂLĂRAŞI,MÂNĂSTIREA,2471.0
CĂLĂRAŞI,MITRENI,1860.0
CĂLĂRAŞI,MODELU,3800.0
CĂLĂRAŞI,MUNICIPIUL CĂLĂRAŞI,23470.0
CĂLĂRAŞI,MUNICIPIUL OLTENIŢA,8736.0
CĂLĂRAŞI,NANA,964.0
CĂLĂRAŞI,NICOLAE BĂLCESCU,1045.0
CĂLĂRAŞI,ORAŞ BUDEŞTI,2959.0
CĂLĂRAŞI,ORAŞ FUNDULEA,3624.0
CĂLĂRAŞI,ORAŞ LEHLIU-GARĂ,2946.0
CĂLĂRAŞI,PERIŞORU,2487.0
CĂLĂRAŞI,PLĂTĂREŞTI,1440.0
CĂLĂRAŞI,RADOVANU,2230.0
CĂLĂRAŞI,ROSEŢI,2563.0
CĂLĂRAŞI,SĂRULEŞTI,1580.0
CĂLĂRAŞI,SOHATU,1449.0
CĂLĂRAŞI,ŞOLDANU,1503.0
CĂLĂRAŞI,SPANŢOV,2119.0
CĂLĂRAŞI,ŞTEFAN CEL MARE,1339.0
CĂLĂRAŞI,ŞTEFAN VODĂ,1143.0
CĂLĂRAŞI,TĂMĂDĂU MARE,1123.0
CĂLĂRAŞI,ULMENI,2112.0
CĂLĂRAŞI,ULMU,938.0
CĂLĂRAŞI,UNIREA,1575.0
CĂLĂRAŞI,VÂLCELELE,801.0
CĂLĂRAŞI,VALEA ARGOVEI,1139.0
CĂLĂRAŞI,VASILAŢI,2122.0
CĂLĂRAŞI,VLAD ŢEPEŞ,1046.0
CARAŞ-SEVERIN,ARMENIŞ,1562.0
CARAŞ-SEVERIN,BĂNIA,1073.0
CARAŞ-SEVERIN,BĂUŢAR,1481.0
CARAŞ-SEVERIN,BERLIŞTE,630.0
CARAŞ-SEVERIN,BERZASCA,1285.0
CARAŞ-SEVERIN,BERZOVIA,1772.0
CARAŞ-SEVERIN,BOLVAŞNIŢA,807.0
CARAŞ-SEVERIN,BOZOVICI,1309.0
CARAŞ-SEVERIN,BREBU,888.0
CARAŞ-SEVERIN,BREBU NOU,244.0
CARAŞ-SEVERIN,BUCHIN,951.0
CARAŞ-SEVERIN,BUCOŞNIŢA,1348.0
CARAŞ-SEVERIN,CARAŞOVA,1125.0
CARAŞ-SEVERIN,CĂRBUNARI,574.0
CARAŞ-SEVERIN,CICLOVA ROMÂNĂ,920.0
CARAŞ-SEVERIN,CIUCHICI,568.0
CARAŞ-SEVERIN,CIUDANOVIŢA,316.0
CARAŞ-SEVERIN,CONSTANTIN DAICOVICIU,1515.0
CARAŞ-SEVERIN,COPĂCELE,682.0
CARAŞ-SEVERIN,CORNEA,1007.0
CARAŞ-SEVERIN,CORNEREVA,1581.0
CARAŞ-SEVERIN,CORONINI,1044.0
CARAŞ-SEVERIN,DALBOŞEŢ,1011.0
CARAŞ-SEVERIN,DOCLIN,959.0
CARAŞ-SEVERIN,DOGNECEA,1363.0
CARAŞ-SEVERIN,DOMAŞNEA,855.0
CARAŞ-SEVERIN,EFTIMIE MURGU,859.0
CARAŞ-SEVERIN,EZERIŞ,588.0
CARAŞ-SEVERIN,FÂRLIUG,1219.0
CARAŞ-SEVERIN,FOROTIC,852.0
CARAŞ-SEVERIN,GÂRNIC,676.0
CARAŞ-SEVERIN,GLIMBOCA,853.0
CARAŞ-SEVERIN,GORUIA,480.0
CARAŞ-SEVERIN,GRĂDINARI,955.0
CARAŞ-SEVERIN,IABLANIŢA,1254.0
CARAŞ-SEVERIN,LĂPUŞNICEL,710.0
CARAŞ-SEVERIN,LĂPUŞNICU MARE,1286.0
CARAŞ-SEVERIN,LUNCAVIŢA,1226.0
CARAŞ-SEVERIN,LUPAC,973.0
CARAŞ-SEVERIN,MARGA,569.0
CARAŞ-SEVERIN,MĂURENI,1249.0
CARAŞ-SEVERIN,MEHADIA,1951.0
CARAŞ-SEVERIN,MEHADICA,427.0
CARAŞ-SEVERIN,MUNICIPIUL CARANSEBEŞ,8813.0
CARAŞ-SEVERIN,MUNICIPIUL REŞIŢA,18962.0
CARAŞ-SEVERIN,NAIDĂŞ,685.0
CARAŞ-SEVERIN,OBREJA,1627.0
CARAŞ-SEVERIN,OCNA DE FIER,400.0
CARAŞ-SEVERIN,ORAŞ ANINA,2815.0
CARAŞ-SEVERIN,ORAŞ BĂILE HERCULANE,2228.0
CARAŞ-SEVERIN,ORAŞ BOCŞA,5500.0
CARAŞ-SEVERIN,ORAŞ MOLDOVA NOUĂ,4706.0
CARAŞ-SEVERIN,ORAŞ ORAVIŢA,4374.0
CARAŞ-SEVERIN,ORAŞ OŢELU ROŞU,4056.0
CARAŞ-SEVERIN,PĂLTINIŞ,1613.0
CARAŞ-SEVERIN,POJEJENA,1413.0
CARAŞ-SEVERIN,PRIGOR,1432.0
CARAŞ-SEVERIN,RĂCĂŞDIA,811.0
CARAŞ-SEVERIN,RAMNA,869.0
CARAŞ-SEVERIN,RUSCA MONTANĂ,860.0
CARAŞ-SEVERIN,SACU,730.0
CARAŞ-SEVERIN,SASCA MONTANĂ,713.0
CARAŞ-SEVERIN,SICHEVIŢA,1352.0
CARAŞ-SEVERIN,SLATINA-TIMIŞ,1500.0
CARAŞ-SEVERIN,SOCOL,1026.0
CARAŞ-SEVERIN,ŞOPOTU NOU,672.0
CARAŞ-SEVERIN,TÂRNOVA,815.0
CARAŞ-SEVERIN,TEREGOVA,2236.0
CARAŞ-SEVERIN,TICVANIU MARE,889.0
CARAŞ-SEVERIN,TOPLEŢ,971.0
CARAŞ-SEVERIN,TURNU RUIENI,1849.0
CARAŞ-SEVERIN,VĂLIUG,554.0
CARAŞ-SEVERIN,VĂRĂDIA,565.0
CARAŞ-SEVERIN,VERMEŞ,974.0
CARAŞ-SEVERIN,VRANI,528.0
CARAŞ-SEVERIN,ZĂVOI,1915.0
CARAŞ-SEVERIN,ZORLENŢU MARE,1127.0
CLUJ,AGHIREŞU,2287.0
CLUJ,AITON,565.0
CLUJ,ALUNIŞ,651.0
CLUJ,APAHIDA,5509.0
CLUJ,AŞCHILEU,625.0
CLUJ,BACIU,4823.0
CLUJ,BĂIŞOARA,1068.0
CLUJ,BELIŞ,835.0
CLUJ,BOBÂLNA,766.0
CLUJ,BONŢIDA,2116.0
CLUJ,BORŞA,746.0
CLUJ,BUZA,542.0
CLUJ,CĂIANU,1152.0
CLUJ,CĂLĂRAŞI,1053.0
CLUJ,CĂLĂŢELE,1092.0
CLUJ,CĂMĂRAŞU,1100.0
CLUJ,CĂPUŞU MARE,1558.0
CLUJ,CĂŞEIU,2044.0
CLUJ,CÂŢCĂU,1370.0
CLUJ,CĂTINA,952.0
CLUJ,CEANU MARE,1660.0
CLUJ,CHINTENI,1943.0
CLUJ,CHIUIEŞTI,1142.0
CLUJ,CIUCEA,992.0
CLUJ,CIURILA,917.0
CLUJ,COJOCNA,1850.0
CLUJ,CORNEŞTI,747.0
CLUJ,CUZDRIOARA,1174.0
CLUJ,DĂBÂCA,720.0
CLUJ,FELEACU,1866.0
CLUJ,FIZEŞU GHERLII,1134.0
CLUJ,FLOREŞTI,13463.0
CLUJ,FRATA,1479.0
CLUJ,GÂRBĂU,1416.0
CLUJ,GEACA,879.0
CLUJ,GILĂU,3896.0
CLUJ,IARA,1964.0
CLUJ,ICLOD,1693.0
CLUJ,IZVORU CRIŞULUI,923.0
CLUJ,JICHIŞU DE JOS,725.0
CLUJ,JUCU,2323.0
CLUJ,LUNA,1773.0
CLUJ,MĂGURI-RĂCĂTĂU,967.0
CLUJ,MĂNĂSTIRENI,875.0
CLUJ,MĂRGĂU,1069.0
CLUJ,MĂRIŞEL,914.0
CLUJ,MICA,1666.0
CLUJ,MIHAI VITEAZU,2093.0
CLUJ,MINTIU GHERLII,1382.0
CLUJ,MOCIU,1698.0
CLUJ,MOLDOVENEŞTI,1479.0
CLUJ,MUNICIPIUL CÂMPIA TURZII,8236.0
CLUJ,MUNICIPIUL CLUJ-NAPOCA,97543.0
CLUJ,MUNICIPIUL DEJ,9855.0
CLUJ,MUNICIPIUL GHERLA,7199.0
CLUJ,MUNICIPIUL TURDA,15709.0
CLUJ,NEGRENI,1046.0
CLUJ,ORAŞ HUEDIN,3197.0
CLUJ,PĂLATCA,658.0
CLUJ,PANTICEU,1025.0
CLUJ,PETREŞTII DE JOS,912.0
CLUJ,PLOSCOŞ,354.0
CLUJ,POIENI,2194.0
CLUJ,RECEA-CRISTUR,752.0
CLUJ,RIŞCA,859.0
CLUJ,SĂCUIEU,829.0
CLUJ,SÂNCRAIU,942.0
CLUJ,SĂNDULEŞTI,1009.0
CLUJ,SÂNMĂRTIN,733.0
CLUJ,SÂNPAUL,1095.0
CLUJ,SĂVĂDISLA,2292.0
CLUJ,SIC,1116.0
CLUJ,SUATU,727.0
CLUJ,ŢAGA,755.0
CLUJ,TRITENII DE JOS,2106.0
CLUJ,TURENI,1018.0
CLUJ,UNGURAŞ,1254.0
CLUJ,VAD,1277.0
CLUJ,VALEA IERII,651.0
CLUJ,VIIŞOARA,1698.0
CLUJ,VULTURENI,777.0
CONSTANŢA,23 AUGUST,2173.0
CONSTANŢA,ADAMCLISI,1298.0
CONSTANŢA,AGIGEA,4166.0
CONSTANŢA,ALBEŞTI,1556.0
CONSTANŢA,ALIMAN,1214.0
CONSTANŢA,AMZACEA,1239.0
CONSTANŢA,BĂNEASA,2354.0
CONSTANŢA,BĂRĂGANU,803.0
CONSTANŢA,CASTELU,2115.0
CONSTANŢA,CERCHEZU,772.0
CONSTANŢA,CHIRNOGENI,1064.0
CONSTANŢA,CIOBANU,1572.0
CONSTANŢA,CIOCÂRLIA,1520.0
CONSTANŢA,COBADIN,3241.0
CONSTANŢA,COGEALAC,3120.0
CONSTANŢA,COMANA,944.0
CONSTANŢA,CORBU,2527.0
CONSTANŢA,COSTINEŞTI,1441.0
CONSTANŢA,CRUCEA,1195.0
CONSTANŢA,CUMPĂNA,6031.0
CONSTANŢA,CUZA VODĂ,1584.0
CONSTANŢA,DELENI,1183.0
CONSTANŢA,DOBROMIR,1499.0
CONSTANŢA,DUMBRĂVENI,363.0
CONSTANŢA,FÂNTÂNELE,922.0
CONSTANŢA,GÂRLICIU,900.0
CONSTANŢA,GHINDĂREŞTI,1006.0
CONSTANŢA,GRĂDINA,458.0
CONSTANŢA,HORIA,607.0
CONSTANŢA,INDEPENDENŢA,1415.0
CONSTANŢA,ION CORVIN,1046.0
CONSTANŢA,ISTRIA,1297.0
CONSTANŢA,LIMANU,3057.0
CONSTANŢA,LIPNIŢA,1131.0
CONSTANŢA,LUMINA,4282.0
CONSTANŢA,MERENI,1124.0
CONSTANŢA,MIHAIL KOGĂLNICEANU,4370.0
CONSTANŢA,MIHAI VITEAZU,1495.0
CONSTANŢA,MIRCEA VODĂ,2169.0
CONSTANŢA,MUNICIPIUL CONSTANŢA,95477.0
CONSTANŢA,MUNICIPIUL MANGALIA,16057.0
CONSTANŢA,MUNICIPIUL MEDGIDIA,13611.0
CONSTANŢA,NICOLAE BĂLCESCU,2748.0
CONSTANŢA,OLTINA,1200.0
CONSTANŢA,ORAŞ CERNAVODĂ,6653.0
CONSTANŢA,ORAŞ EFORIE,4758.0
CONSTANŢA,ORAŞ HÂRŞOVA,4353.0
CONSTANŢA,ORAŞ MURFATLAR,4839.0
CONSTANŢA,ORAŞ NĂVODARI,14345.0
CONSTANŢA,ORAŞ NEGRU VODĂ,2101.0
CONSTANŢA,ORAŞ OVIDIU,6041.0
CONSTANŢA,ORAŞ TECHIRGHIOL,3981.0
CONSTANŢA,OSTROV,1825.0
CONSTANŢA,PANTELIMON,907.0
CONSTANŢA,PECINEAGA,1474.0
CONSTANŢA,PEŞTERA,1328.0
CONSTANŢA,POARTA ALBĂ,2540.0
CONSTANŢA,RASOVA,1462.0
CONSTANŢA,SĂCELE,1281.0
CONSTANŢA,SALIGNY,943.0
CONSTANŢA,SARAIU,705.0
CONSTANŢA,SEIMENI,1044.0
CONSTANŢA,SILIŞTEA,828.0
CONSTANŢA,TÂRGUŞOR,825.0
CONSTANŢA,TOPALU,932.0
CONSTANŢA,TOPRAISAR,2370.0
CONSTANŢA,TORTOMAN,802.0
CONSTANŢA,TUZLA,3352.0
CONSTANŢA,VALU LUI TRAIAN,6491.0
CONSTANŢA,VULTURU,362.0
COVASNA,AITA MARE,780.0
COVASNA,ARCUŞ,676.0
COVASNA,BARCANI,1595.0
COVASNA,BĂŢANI,1483.0
COVASNA,BELIN,971.0
COVASNA,BIXAD,404.0
COVASNA,BODOC,1009.0
COVASNA,BOROŞNEU MARE,1352.0
COVASNA,BRĂDUŢ,1332.0
COVASNA,BRATEŞ,488.0
COVASNA,BREŢCU,1096.0
COVASNA,CATALINA,1244.0
COVASNA,CERNAT,1432.0
COVASNA,CHICHIŞ,622.0
COVASNA,COMANDĂU,365.0
COVASNA,DALNIC,413.0
COVASNA,DOBÂRLĂU,1013.0
COVASNA,ESTELNIC,625.0
COVASNA,GHELINŢA,2112.0
COVASNA,GHIDFALĂU,1098.0
COVASNA,HĂGHIG,889.0
COVASNA,ILIENI,928.0
COVASNA,LEMNIA,692.0
COVASNA,MALNAŞ,429.0
COVASNA,MERENI,590.0
COVASNA,MICFALĂU,438.0
COVASNA,MOACŞA,371.0
COVASNA,MUNICIPIUL SFÂNTU GHEORGHE,13849.0
COVASNA,MUNICIPIUL TÂRGU SECUIESC,4744.0
COVASNA,OJDULA,1401.0
COVASNA,ORAŞ BARAOLT,3135.0
COVASNA,ORAŞ COVASNA,3269.0
COVASNA,ORAŞ ÎNTORSURA BUZĂULUI,3450.0
COVASNA,OZUN,1666.0
COVASNA,POIAN,781.0
COVASNA,RECI,711.0
COVASNA,SÂNZIENI,1012.0
COVASNA,SITA BUZĂULUI,1734.0
COVASNA,TURIA,1196.0
COVASNA,VÂLCELE,1641.0
COVASNA,VALEA CRIŞULUI,1182.0
COVASNA,VALEA MARE,573.0
COVASNA,VÂRGHIŞ,771.0
COVASNA,ZĂBALA,1065.0
COVASNA,ZAGON,2382.0
DÂMBOVIŢA,ANINOASA,2926.0
DÂMBOVIŢA,BĂLENI,3851.0
DÂMBOVIŢA,BĂRBULEŢU,965.0
DÂMBOVIŢA,BEZDEAD,1764.0
DÂMBOVIŢA,BILCIUREŞTI,1122.0
DÂMBOVIŢA,BRĂNEŞTI,1817.0
DÂMBOVIŢA,BRANIŞTEA,1645.0
DÂMBOVIŢA,BREZOAELE,1945.0
DÂMBOVIŢA,BUCIUMENI,1738.0
DÂMBOVIŢA,BUCŞANI,3216.0
DÂMBOVIŢA,BUTIMANU,1476.0
DÂMBOVIŢA,CÂNDEŞTI,1559.0
DÂMBOVIŢA,CIOCĂNEŞTI,2681.0
DÂMBOVIŢA,COBIA,1711.0
DÂMBOVIŢA,COJASCA,4228.0
DÂMBOVIŢA,COMIŞANI,2510.0
DÂMBOVIŢA,CONŢEŞTI,1797.0
DÂMBOVIŢA,CORBII MARI,3693.0
DÂMBOVIŢA,CORNĂŢELU,949.0
DÂMBOVIŢA,CORNEŞTI,3136.0
DÂMBOVIŢA,COSTEŞTII DIN VALE,1431.0
DÂMBOVIŢA,CRÂNGURILE,1733.0
DÂMBOVIŢA,CREVEDIA,3353.0
DÂMBOVIŢA,DĂRMĂNEŞTI,2246.0
DÂMBOVIŢA,DOBRA,1900.0
DÂMBOVIŢA,DOICEŞTI,1904.0
DÂMBOVIŢA,DRAGODANA,3181.0
DÂMBOVIŢA,DRAGOMIREŞTI,3833.0
DÂMBOVIŢA,FINTA,2000.0
DÂMBOVIŢA,GLODENI,1556.0
DÂMBOVIŢA,GURA FOII,1388.0
DÂMBOVIŢA,GURA OCNIŢEI,2996.0
DÂMBOVIŢA,GURA ŞUŢII,2390.0
DÂMBOVIŢA,HULUBEŞTI,1500.0
DÂMBOVIŢA,IEDERA,1659.0
DÂMBOVIŢA,I. L. CARAGIALE,2717.0
DÂMBOVIŢA,LUCIENI,1493.0
DÂMBOVIŢA,LUDEŞTI,2036.0
DÂMBOVIŢA,LUNGULEŢU,2711.0
DÂMBOVIŢA,MALU CU FLORI,1315.0
DÂMBOVIŢA,MĂNEŞTI,2114.0
DÂMBOVIŢA,MĂTĂSARU,2119.0
DÂMBOVIŢA,MOGOŞANI,2494.0
DÂMBOVIŢA,MOROENI,2679.0
DÂMBOVIŢA,MORTENI,1499.0
DÂMBOVIŢA,MOŢĂIENI,1014.0
DÂMBOVIŢA,MUNICIPIUL MORENI,7042.0
DÂMBOVIŢA,MUNICIPIUL TÂRGOVIŞTE,25710.0
DÂMBOVIŢA,NICULEŞTI,1760.0
DÂMBOVIŢA,NUCET,1961.0
DÂMBOVIŢA,OCNIŢA,1977.0
DÂMBOVIŢA,ODOBEŞTI,2424.0
DÂMBOVIŢA,ORAŞ FIENI,2698.0
DÂMBOVIŢA,ORAŞ GĂEŞTI,5729.0
DÂMBOVIŢA,ORAŞ PUCIOASA,5349.0
DÂMBOVIŢA,ORAŞ RĂCARI,2960.0
DÂMBOVIŢA,ORAŞ TITU,4046.0
DÂMBOVIŢA,PERŞINARI,1105.0
DÂMBOVIŢA,PETREŞTI,2425.0
DÂMBOVIŢA,PIETRARI,1290.0
DÂMBOVIŢA,PIETROŞIŢA,1381.0
DÂMBOVIŢA,POIANA,1716.0
DÂMBOVIŢA,POTLOGI,2683.0
DÂMBOVIŢA,PRODULEŞTI,1583.0
DÂMBOVIŢA,PUCHENI,1011.0
DÂMBOVIŢA,RACIU,1530.0
DÂMBOVIŢA,RĂSCĂEŢI,1311.0
DÂMBOVIŢA,RÂU ALB,754.0
DÂMBOVIŢA,RĂZVAD,3797.0
DÂMBOVIŢA,RUNCU,1612.0
DÂMBOVIŢA,SĂLCIOARA,1644.0
DÂMBOVIŢA,ŞELARU,1713.0
DÂMBOVIŢA,SLOBOZIA MOARĂ,1285.0
DÂMBOVIŢA,ŞOTÂNGA,2645.0
DÂMBOVIŢA,TĂRTĂŞEŞTI,2403.0
DÂMBOVIŢA,TĂTĂRANI,2313.0
DÂMBOVIŢA,ULIEŞTI,2139.0
DÂMBOVIŢA,ULMI,2042.0
DÂMBOVIŢA,VĂCĂREŞTI,2060.0
DÂMBOVIŢA,VALEA LUNGĂ,1966.0
DÂMBOVIŢA,VALEA MARE,1210.0
DÂMBOVIŢA,VĂLENI-DÂMBOVIŢA,1296.0
DÂMBOVIŢA,VÂRFURI,829.0
DÂMBOVIŢA,VIŞINA,2117.0
DÂMBOVIŢA,VIŞINEŞTI,928.0
DÂMBOVIŢA,VLĂDENI,1276.0
DÂMBOVIŢA,VOINEŞTI,2832.0
DÂMBOVIŢA,VULCANA-BĂI,1229.0
DÂMBOVIŢA,VULCANA-PANDELE,1665.0
DOLJ,AFUMAŢI,1231.0
DOLJ,ALMĂJ,1050.0
DOLJ,AMĂRĂŞTII DE JOS,2903.0
DOLJ,AMĂRĂŞTII DE SUS,1020.0
DOLJ,APELE VII,1273.0
DOLJ,ARGETOAIA,2383.0
DOLJ,BÂRCA,1843.0
DOLJ,BISTREŢ,1692.0
DOLJ,BOTOŞEŞTI-PAIA,571.0
DOLJ,BRABOVA,777.0
DOLJ,BRĂDEŞTI,2038.0
DOLJ,BRALOŞTIŢA,1890.0
DOLJ,BRATOVOEŞTI,1612.0
DOLJ,BREASTA,2040.0
DOLJ,BUCOVĂŢ,2068.0
DOLJ,BULZEŞTI,655.0
DOLJ,CĂLĂRAŞI,2987.0
DOLJ,CALOPĂR,1874.0
DOLJ,CARAULA,1100.0
DOLJ,CÂRCEA,1643.0
DOLJ,CÂRNA,800.0
DOLJ,CARPEN,1197.0
DOLJ,CASTRANOVA,1826.0
DOLJ,CATANE,755.0
DOLJ,CELARU,2295.0
DOLJ,CERĂT,1372.0
DOLJ,CERNĂTEŞTI,882.0
DOLJ,CETATE,2221.0
DOLJ,CIOROIAŞI,914.0
DOLJ,CIUPERCENII NOI,2642.0
DOLJ,COŞOVENI,1889.0
DOLJ,COŢOFENII DIN DOS,1244.0
DOLJ,COŢOFENII DIN FAŢĂ,905.0
